Symbol,Name,Exchange,Type,Category,Currency,Unit,LastPrice,YearLow,YearHigh,MarketCapitalisation,AverageDailyVolume
HNLCAD=X,HNL/CAD,CCY,CURRENCY,Foreign Exchange,CAD,CAD,0.0582,0.0511,0.0611,,
BRLCLP=X,BRL/CLP,CCY,CURRENCY,Foreign Exchange,CLP,CLP,204.5920,190.3703,266.7131,,
CZKAUD=X,CZK/AUD,CCY,CURRENCY,Foreign Exchange,AUD,AUD,0.0545,0.0498,0.0556,,
GBPTTD=X,GBP/TTD,CCY,CURRENCY,Foreign Exchange,TTD,TTD,9.9404,9.2611,10.9541,,
NIOUSD=X,NIO/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.0366,0.0366,0.0386,,
JPYBZD=X,JPY/BZD,CCY,CURRENCY,Foreign Exchange,BZD,BZD,0.0163,0.0159,0.0197,,
EURBND=X,EUR/BND,CCY,CURRENCY,Foreign Exchange,BND,BND,1.5006,1.4359,1.6942,,
RUBLTL=X,RUB/LTL,CCY,CURRENCY,Foreign Exchange,LTL,LTL,0.0569,0.0349,0.0743,,
PENUYU=X,PEN/UYU,CCY,CURRENCY,Foreign Exchange,UYU,UYU,8.6053,7.9220,8.6729,,
INRBGN=X,INR/BGN FIXING,CCY,CURRENCY,Foreign Exchange,BGN,BGN,0.0280,0.0237,0.0298,,
JPYAWG=X,JPY/AWG,CCY,CURRENCY,Foreign Exchange,AWG,AWG,0.0145,0.0142,0.0178,,
ANGZAR=X,ANG/ZAR,CCY,CURRENCY,Foreign Exchange,ZAR,ZAR,6.8973,5.8486,7.0598,,
SCRDKK=X,SCR/DKK,CCY,CURRENCY,Foreign Exchange,DKK,DKK,0.5253,0.4146,0.5293,,
BZDEUR=X,BZD/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,0.4519,0.3678,0.4793,,
VUVAED=X,VUV/AED,CCY,CURRENCY,Foreign Exchange,AED,AED,0.0330,0.0330,0.0393,,
VUVPEN=X,VUV/PEN,CCY,CURRENCY,Foreign Exchange,PEN,PEN,0.0286,0.0276,0.0303,,
SGDJPY=X,SGD/JPY,CCY,CURRENCY,Foreign Exchange,JPY,JPY,90.6725,81.0087,92.7912,,
GBPPYG=X,GBP/PYG,CCY,CURRENCY,Foreign Exchange,PYG,PYG,8057.0303,6865.7944,8211.7354,,
CZKMAD=X,CZK/MAD,CCY,CURRENCY,Foreign Exchange,MAD,MAD,0.3983,0.3827,0.4101,,
ILSQAR=X,ILS/QAR,CCY,CURRENCY,Foreign Exchange,QAR,QAR,0.9671,0.8952,1.0704,,
CHFCNH=X,CHF/CNH,CCY,CURRENCY,Foreign Exchange,,,6.5530,6.0522,8.6330,,
CADNGN=X,CAD/NGN,CCY,CURRENCY,Foreign Exchange,NGN,NGN,156.1597,144.1847,167.0862,,
VEFCAD=X,VEF/CAD,CCY,CURRENCY,Foreign Exchange,CAD,CAD,0.2007,0.1701,0.2021,,
KESQAR=X,KES/QAR,CCY,CURRENCY,Foreign Exchange,QAR,QAR,0.0358,0.0351,0.0416,,
EURSEKFIX=X,EUR/SEK FIXING,CCY,CURRENCY,Foreign Exchange,SEK,SEK,9.3094,,,,
SARLKR=X,SAR/LKR,CCY,CURRENCY,Foreign Exchange,LKR,LKR,35.6617,34.5198,36.3993,,
GBPCUP=X,GBP/CUP,CCY,CURRENCY,Foreign Exchange,CUP,CUP,1.5631,1.4567,1.7190,,
RUBISK=X,RUB/ISK,CCY,CURRENCY,Foreign Exchange,ISK,ISK,2.3652,1.5644,3.3318,,
LTLCHF=X,LTL/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,0.3020,0.2449,0.3667,,
LVLCHF=X,LVL/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,1.4835,1.2025,1.9217,,
ZMW=X,USD/ZMW,CCY,CURRENCY,Foreign Exchange,,,7.8900,5.9900,7.8902,,
CHFSAR=X,CHF/SAR,CCY,CURRENCY,Foreign Exchange,SAR,SAR,3.9557,3.6653,5.2331,,
GBPSHP=X,GBP/SHP,CCY,CURRENCY,Foreign Exchange,SHP,SHP,1.0005,0.8694,1.0277,,
THBCHF=X,THB/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,0.0278,0.0219,0.0312,,
CHFILS=X,CHF/ILS,CCY,CURRENCY,Foreign Exchange,ILS,ILS,3.9722,3.7487,5.4401,,
AWG=X,USD/AWG,CCY,CURRENCY,Foreign Exchange,AWG,AWG,1.7900,1.7800,1.8000,,
KWDTRY=X,KWD/TRY,CCY,CURRENCY,Foreign Exchange,TRY,TRY,8.7258,7.3800,9.3011,,
DKKANG=X,DKK/ANG,CCY,CURRENCY,Foreign Exchange,ANG,ANG,0.2641,0.2509,0.3271,,
HRKEUR=X,HRK/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,0.1319,0.1288,0.1344,,
MXNGBP=X,MXN/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.0408,0.0404,0.0476,,
SARGBP=X,SAR/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.1706,0.1551,0.1830,,
SARJPY=X,SAR/JPY,CCY,CURRENCY,Foreign Exchange,JPY,JPY,32.9325,26.9613,33.5582,,
ILSEGP=X,ILS/EGP,CCY,CURRENCY,Foreign Exchange,EGP,EGP,2.0789,1.7880,2.1025,,
CRC=X,USD/CRC,CCY,CURRENCY,Foreign Exchange,CRC,CRC,533.3000,530.1000,548.5000,,
EUR-AOA.F,EUR/AOA,FRA,CURRENCY,Foreign Exchange,AOA,AOA,133.5037,133.5037,135.3632,,
CHFCOP=X,CHF/COP,CCY,CURRENCY,Foreign Exchange,COP,COP,2836.7329,2039.2944,3383.4026,,
CHFCZK=X,CHF/CZK,CCY,CURRENCY,Foreign Exchange,CZK,CZK,25.9405,22.5036,33.2535,,
BOB=X,USD/BOB,CCY,CURRENCY,Foreign Exchange,BOB,BOB,6.9000,6.8900,6.9100,,
RONHKD=X,RON/HKD,CCY,CURRENCY,Foreign Exchange,HKD,HKD,1.9293,1.8277,2.4216,,
CNYLTL=X,CNY/LTL,CCY,CURRENCY,Foreign Exchange,LTL,LTL,0.4909,0.4063,0.5028,,
MURRUB=X,MUR/RUB,CCY,CURRENCY,Foreign Exchange,RUB,RUB,1.6033,1.1163,2.5056,,
TRYLKR=X,TRY/LKR,CCY,CURRENCY,Foreign Exchange,LKR,LKR,50.6438,47.8827,62.4161,,
TRYOMR=X,TRY/OMR,CCY,CURRENCY,Foreign Exchange,OMR,OMR,0.1458,0.1371,0.1845,,
TRYLVL=X,TRY/LVL,CCY,CURRENCY,Foreign Exchange,LVL,LVL,0.2314,0.2230,0.2689,,
AUDGBP=X,AUD/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.4775,0.4753,0.5808,,
CADSCR=X,CAD/SCR,CCY,CURRENCY,Foreign Exchange,SCR,SCR,10.1787,10.0243,12.6314,,
MADSEK=X,MAD/SEK,CCY,CURRENCY,Foreign Exchange,SEK,SEK,0.8674,0.8149,0.8945,,
LVLMXN=X,LVL/MXN,CCY,CURRENCY,Foreign Exchange,MXN,MXN,24.7002,22.7495,27.7645,,
THBAED=X,THB/AED,CCY,CURRENCY,Foreign Exchange,AED,AED,0.1078,0.1068,0.1157,,
SAREGP=X,SAR/EGP,CCY,CURRENCY,Foreign Exchange,EGP,EGP,2.0876,1.8972,2.0924,,
SARQAR=X,SAR/QAR,CCY,CURRENCY,Foreign Exchange,QAR,QAR,0.9712,0.9564,0.9905,,
EURSZL=X,EUR/SZL,CCY,CURRENCY,Foreign Exchange,SZL,SZL,13.5983,12.6246,14.7508,,
TNDAUD=X,TND/AUD,CCY,CURRENCY,Foreign Exchange,AUD,AUD,0.6827,0.6045,0.6935,,
CZKBAM=X,CZK/BAM,CCY,CURRENCY,Foreign Exchange,BAM,BAM,0.0723,0.0684,0.0734,,
CADAWG=X,CAD/AWG,CCY,CURRENCY,Foreign Exchange,AWG,AWG,1.4049,1.3949,1.6781,,
EGPEUR=X,EGP/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,0.1160,0.1026,0.1254,,
ISKJOD=X,ISK/JOD,CCY,CURRENCY,Foreign Exchange,JOD,JOD,0.0053,0.0050,0.0062,,
RSDDKK=X,RSD/DKK,CCY,CURRENCY,Foreign Exchange,DKK,DKK,0.0621,0.0586,0.0683,,
MZNCHF=X,MZN/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,0.0245,0.0223,0.0319,,
SARTRY=X,SAR/TRY,CCY,CURRENCY,Foreign Exchange,TRY,TRY,0.7042,0.5564,0.7486,,
JMDEUR=X,JMD/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,0.0078,0.0062,0.0083,,
SGDBOB=X,SGD/BOB,CCY,CURRENCY,Foreign Exchange,BOB,BOB,5.0659,4.9507,5.5884,,
CHFSCR=X,CHF/SCR,CCY,CURRENCY,Foreign Exchange,SCR,SCR,13.6815,13.0120,19.4454,,
PLNVEF=X,PLN/VEF,CCY,CURRENCY,Foreign Exchange,,,1.6935,1.6001,2.0730,,
19753825.SW,PALLADIUM 999.9,EBS,CURRENCY,Foreign Exchange,CHF,CHF,895.8300,,,,
NADUSD=X,NAD/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.0810,0.0792,0.0971,,
TNDLTL=X,TND/LTL,CCY,CURRENCY,Foreign Exchange,LTL,LTL,1.5808,1.4404,1.6137,,
KRWJPY=X,KRW/JPY,CCY,CURRENCY,Foreign Exchange,JPY,JPY,0.1080,0.0977,0.1128,,
EUR-MOP.F,EUR/MOP,FRA,CURRENCY,Foreign Exchange,MOP,MOP,10.8967,10.8967,11.0714,,
THBSGD=X,THB/SGD,CCY,CURRENCY,Foreign Exchange,SGD,SGD,0.0400,0.0386,0.0426,,
IDEBQ.MDD,ELECT BASELOAD Q,MDD,CURRENCY,Foreign Exchange,EUR,EUR,47.3000,47.3000,47.3000,,
MYRLBP=X,MYR/LBP,CCY,CURRENCY,Foreign Exchange,LBP,LBP,396.3709,394.0420,481.0753,,
CLPMXN=X,CLP/MXN FIXING,CCY,CURRENCY,Foreign Exchange,MXN,MXN,0.0243,0.0219,0.0255,,
ILSSGD=X,ILS/SGD,CCY,CURRENCY,Foreign Exchange,SGD,SGD,0.3617,0.3276,0.3662,,
JPYUAH=X,JPY/UAH,CCY,CURRENCY,Foreign Exchange,UAH,UAH,0.1778,0.1129,0.2844,,
HKDEGP=X,HKD/EGP,CCY,CURRENCY,Foreign Exchange,EGP,EGP,1.0101,0.9173,1.0126,,
MYRUYU=X,MYR/UYU,CCY,CURRENCY,Foreign Exchange,UYU,UYU,7.2015,6.6784,7.6816,,
GTQUSD=X,GTQ/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.1305,0.1275,0.1317,,
XCDCHF=X,XCD/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,0.3511,0.2662,0.3793,,
MXNQAR=X,MXN/QAR,CCY,CURRENCY,Foreign Exchange,QAR,QAR,0.2325,0.2295,0.2821,,
BRLNOK=X,BRL/NOK,CCY,CURRENCY,Foreign Exchange,NOK,NOK,2.5831,2.4100,3.0504,,
LKRMXN=X,LKR/MXN,CCY,CURRENCY,Foreign Exchange,MXN,MXN,0.1172,0.0991,0.1194,,
RUBLKR=X,RUB/LKR,CCY,CURRENCY,Foreign Exchange,LKR,LKR,2.3584,1.6652,3.7973,,
SEKMAD=X,SEK/MAD,CCY,CURRENCY,Foreign Exchange,MAD,MAD,1.1529,1.1180,1.2271,,
CHFSDG=X,CHF/SDG,CCY,CURRENCY,Foreign Exchange,,,6.2887,3.4385,7.9367,,
EURAMD=X,EUR/AMD,CCY,CURRENCY,Foreign Exchange,AMD,AMD,526.1830,500.5955,651.1790,,
EURAWG=X,EUR/AWG,CCY,CURRENCY,Foreign Exchange,AWG,AWG,1.9711,1.8720,2.4488,,
JODGBP=X,JOD/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.9027,0.8211,0.9692,,
EURLVL=X,EUR/LVL,CCY,CURRENCY,Foreign Exchange,LVL,LVL,0.7028,0.6261,0.7208,,
GIP=X,USD/GIP,CCY,CURRENCY,Foreign Exchange,GIP,GIP,0.6401,0.5828,0.6844,,
SGDOMR=X,SGD/OMR,CCY,CURRENCY,Foreign Exchange,OMR,OMR,0.2827,0.2762,0.3114,,
ZARSCR=X,ZAR/SCR,CCY,CURRENCY,Foreign Exchange,SCR,SCR,1.0505,1.0228,1.3002,,
PLNQAR=X,PLN/QAR,CCY,CURRENCY,Foreign Exchange,QAR,QAR,0.9713,0.9176,1.1986,,
EUR-TZS.F,EUR/TZS,FRA,CURRENCY,Foreign Exchange,TZS,TZS,2272.1421,2244.2063,2283.3184,,
GELUSD=X,GEL/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.4401,0.4196,0.5807,,
CADPAB=X,CAD/PAB,CCY,CURRENCY,Foreign Exchange,PAB,PAB,0.7849,0.7793,0.9339,,
EURVUV=X,EUR/VUV,CCY,CURRENCY,Foreign Exchange,VUV,VUV,122.5053,113.8360,132.4891,,
CNHTHB=X,CNH/THB,CCY,CURRENCY,Foreign Exchange,THB,THB,5.4848,5.1185,5.5379,,
MYRZAR=X,MYR/ZAR,CCY,CURRENCY,Foreign Exchange,ZAR,ZAR,3.2473,3.1533,3.4918,,
CNYXDR=X,CNY/XDR,CCY,CURRENCY,Foreign Exchange,,,0.1153,0.1041,0.1181,,
NZDLTL=X,NZD/LTL,CCY,CURRENCY,Foreign Exchange,LTL,LTL,2.1019,2.0781,2.3148,,
EURMZN=X,EUR/MZN,CCY,CURRENCY,Foreign Exchange,,,42.5382,35.3534,44.0524,,
OMRSEK=X,OMR/SEK,CCY,CURRENCY,Foreign Exchange,SEK,SEK,22.0697,17.6239,23.0798,,
XAF=X,USD/XAF,CCY,CURRENCY,Foreign Exchange,XAF,XAF,596.0807,481.4540,626.2717,,
RONTHB=X,RON/THB,CCY,CURRENCY,Foreign Exchange,THB,THB,8.4818,7.7342,10.0423,,
LVLHUF=X,LVL/HUF,CCY,CURRENCY,Foreign Exchange,HUF,HUF,442.8250,416.3284,492.1218,,
MXNRUB=X,MXN/RUB,CCY,CURRENCY,Foreign Exchange,RUB,RUB,3.6201,2.6444,5.3097,,
AUDMYR=X,AUD/MYR,CCY,CURRENCY,Foreign Exchange,MYR,MYR,2.8379,2.7441,2.9999,,
SEKKWD=X,SEK/KWD,CCY,CURRENCY,Foreign Exchange,KWD,KWD,0.0356,0.0340,0.0416,,
VUVGBP=X,VUV/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.0058,0.0057,0.0066,,
JPYHTG=X,JPY/HTG,CCY,CURRENCY,Foreign Exchange,HTG,HTG,0.4456,0.3828,0.4482,,
LKRHUF=X,LKR/HUF,CCY,CURRENCY,Foreign Exchange,HUF,HUF,2.1119,1.7247,2.2004,,
TRYKES=X,TRY/KES,CCY,CURRENCY,Foreign Exchange,KES,KES,38.5498,34.2175,42.1459,,
ISKSAR=X,ISK/SAR,CCY,CURRENCY,Foreign Exchange,SAR,SAR,0.0280,0.0267,0.0330,,
MXNCAD=X,MXN/CAD,CCY,CURRENCY,Foreign Exchange,CAD,CAD,0.0814,0.0775,0.0857,,
BZDCHF=X,BZD/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,0.4716,0.3604,0.5133,,
BGN=X,USD/BGN,CCY,CURRENCY,Foreign Exchange,BGN,BGN,1.7761,1.4370,1.8693,,
JODKRW=X,JOD/KRW,CCY,CURRENCY,Foreign Exchange,KRW,KRW,1612.4806,1428.3693,1616.1490,,
ILSNZD=X,ILS/NZD,CCY,CURRENCY,Foreign Exchange,NZD,NZD,0.3965,0.3207,0.4000,,
CADGTQ=X,CAD/GTQ,CCY,CURRENCY,Foreign Exchange,GTQ,GTQ,6.0159,5.9328,7.2751,,
GBPBSD=X,GBP/BSD,CCY,CURRENCY,Foreign Exchange,BSD,BSD,1.5630,1.4567,1.7190,,
FJDEUR=X,FJD/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,0.4281,0.3979,0.4629,,
CNHTWD=X,CNH/TWD,CCY,CURRENCY,Foreign Exchange,TWD,TWD,4.9940,4.8225,5.1574,,
MADKES=X,MAD/KES,CCY,CURRENCY,Foreign Exchange,KES,KES,10.3701,9.0284,10.6947,,
CHFXCD=X,CHF/XCD,CCY,CURRENCY,Foreign Exchange,XCD,XCD,2.8484,2.6367,3.7645,,
USD=X,USD/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,1.0000,1.0000,1.0000,,
SZLUSD=X,SZL/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.0810,0.0792,0.0953,,
CNYIDR=X,CNY/IDR,CCY,CURRENCY,Foreign Exchange,IDR,IDR,2145.6812,1849.1855,2180.3425,,
KYDCHF=X,KYD/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,1.1560,0.8764,1.2488,,
UYUCLP=X,UYU/CLP FIXING,CCY,CURRENCY,Foreign Exchange,CLP,CLP,23.5061,22.3247,26.0648,,
EURRWF=X,EUR/RWF,CCY,CURRENCY,Foreign Exchange,RWF,RWF,797.3327,725.6687,931.1403,,
JPYAED=X,JPY/AED,CCY,CURRENCY,Foreign Exchange,AED,AED,0.0297,0.0292,0.0363,,
SZL=X,USD/SZL,CCY,CURRENCY,Foreign Exchange,SZL,SZL,12.3490,10.4900,12.6240,,
MYRKWD=X,MYR/KWD,CCY,CURRENCY,Foreign Exchange,KWD,KWD,0.0796,0.0790,0.0905,,
JPYMAD=X,JPY/MAD,CCY,CURRENCY,Foreign Exchange,MAD,MAD,0.0795,0.0734,0.0846,,
EUR-PLN.F,EUR/PLN,FRA,CURRENCY,Foreign Exchange,PLN,PLN,4.1523,3.9721,4.3281,,
DZDGBP=X,DZD/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.0064,0.0063,0.0077,,
ZMWDKK=X,ZMW/DKK,CCY,CURRENCY,Foreign Exchange,DKK,DKK,0.8591,0.8491,1.0492,,
EURBRL=X,EUR/BRL,CCY,CURRENCY,Foreign Exchange,BRL,BRL,3.4643,2.8637,3.6153,,
MXNMUR=X,MXN/MUR,CCY,CURRENCY,Foreign Exchange,MUR,MUR,2.2582,2.1125,2.4617,,
THBTND=X,THB/TND,CCY,CURRENCY,Foreign Exchange,TND,TND,0.0576,0.0530,0.0614,,
TWDEUR=X,TWD/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,0.0293,0.0244,0.0304,,
MYRILS=X,MYR/ILS,CCY,CURRENCY,Foreign Exchange,ILS,ILS,0.9906,0.9844,1.1652,,
CADTTD=X,CAD/TTD,CCY,CURRENCY,Foreign Exchange,TTD,TTD,4.9909,4.9418,5.9515,,
MADRUB=X,MAD/RUB,CCY,CURRENCY,Foreign Exchange,RUB,RUB,5.7762,4.1442,8.9643,,
EURETB=X,EUR/ETB,CCY,CURRENCY,Foreign Exchange,ETB,ETB,22.8063,21.3192,26.8756,,
JPYSHP=X,JPY/SHP,CCY,CURRENCY,Foreign Exchange,SHP,SHP,0.0052,0.0049,0.0060,,
PGKGBP=X,PGK/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.2319,0.2297,0.2573,,
NOKCHF=X,NOK/CHF,CCY,CURRENCY,Foreign Exchange,CHF,CHF,0.1166,0.0925,0.1490,,
CHFUSD=X,CHF/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,1.0550,0.9765,1.3942,,
PENGBP=X,PEN/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.2011,0.1984,0.2225,,
ILSHUF=X,ILS/HUF,CCY,CURRENCY,Foreign Exchange,HUF,HUF,74.9536,61.9742,76.6169,,
EUR-FJD.F,EUR/FJD,FRA,CURRENCY,Foreign Exchange,FJD,FJD,2.5108,2.5108,2.5866,,
TNDMUR=X,TND/MUR,CCY,CURRENCY,Foreign Exchange,MUR,MUR,18.0227,16.5600,19.0298,,
OMRHKD=X,OMR/HKD,CCY,CURRENCY,Foreign Exchange,HKD,HKD,20.1319,20.1141,20.1936,,
KHR=X,USD/KHR,CCY,CURRENCY,Foreign Exchange,KHR,KHR,4069.6499,3905.3999,4154.2002,,
EUR-ZMK.F,EUR/ZMK,FRA,CURRENCY,Foreign Exchange,ZMK,ZMK,6848.5684,,,,
GBPJOD=X,GBP/JOD,CCY,CURRENCY,Foreign Exchange,JOD,JOD,1.1078,1.0318,1.2179,,
TNDIDR=X,TND/IDR,CCY,CURRENCY,Foreign Exchange,IDR,IDR,6789.6875,6330.2173,7032.6138,,
CADVEF=X,CAD/VEF,CCY,CURRENCY,Foreign Exchange,,,4.9835,4.9483,5.8785,,
VUVCLP=X,VUV/CLP,CCY,CURRENCY,Foreign Exchange,CLP,CLP,5.7901,5.5668,6.3171,,
BZDUSD=X,BZD/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.4976,0.4951,0.5013,,
SEKNZD=X,SEK/NZD,CCY,CURRENCY,Foreign Exchange,NZD,NZD,0.1757,0.1492,0.1800,,
MADMUR=X,MAD/MUR,CCY,CURRENCY,Foreign Exchange,MUR,MUR,3.6028,3.3681,3.7514,,
MYRPKR=X,MYR/PKR,CCY,CURRENCY,Foreign Exchange,PKR,PKR,26.7491,26.5399,32.6008,,
CHFEUR=X,CHF/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,0.9581,0.8199,1.1897,,
INRMAD=X,INR/MAD,CCY,CURRENCY,Foreign Exchange,MAD,MAD,0.1547,0.1352,0.1621,,
CHFETB=X,CHF/ETB,CCY,CURRENCY,Foreign Exchange,ETB,ETB,21.8515,19.7575,28.2194,,
AEDMAD=X,AED/MAD,CCY,CURRENCY,Foreign Exchange,MAD,MAD,2.6728,2.2337,2.7668,,
MURPHP=X,MUR/PHP,CCY,CURRENCY,Foreign Exchange,PHP,PHP,1.2790,1.2082,1.4691,,
CHFCUP=X,CHF/CUP,CCY,CURRENCY,Foreign Exchange,CUP,CUP,1.0550,0.9765,1.3942,,
TTDGBP=X,TTD/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.1006,0.0913,0.1080,,
SRDEUR=X,SRD/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,0.2753,0.2234,0.2898,,
DKKAED=X,DKK/AED,CCY,CURRENCY,Foreign Exchange,AED,AED,0.5419,0.5149,0.6713,,
THBAUD=X,THB/AUD,CCY,CURRENCY,Foreign Exchange,AUD,AUD,0.0393,0.0331,0.0411,,
HNLUSD=X,HNL/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.0457,0.0455,0.0477,,
BDT=X,USD/BDT,CCY,CURRENCY,Foreign Exchange,BDT,BDT,77.7430,75.8049,79.7035,,
PKRDKK=X,PKR/DKK,CCY,CURRENCY,Foreign Exchange,DKK,DKK,0.0666,0.0548,0.0702,,
PHP=X,USD/PHP,CCY,CURRENCY,Foreign Exchange,PHP,PHP,45.2395,43.1600,45.8710,,
SARPLN=X,SAR/PLN,CCY,CURRENCY,Foreign Exchange,PLN,PLN,0.9999,0.8099,1.0581,,
19751807.SW,GOLD 999.9/1000    ,EBS,CURRENCY,Foreign Exchange,CHF,CHF,49071.0000,,,,
PLNJPY=X,PLN/JPY,CCY,CURRENCY,Foreign Exchange,JPY,JPY,32.9294,30.5647,36.0237,,
OMRIDR=X,OMR/IDR,CCY,CURRENCY,Foreign Exchange,IDR,IDR,34610.3906,29798.7305,34961.0391,,
NOKMUR=X,NOK/MUR,CCY,CURRENCY,Foreign Exchange,MUR,MUR,4.3529,3.9948,5.0849,,
NOKOMR=X,NOK/OMR,CCY,CURRENCY,Foreign Exchange,OMR,OMR,0.0474,0.0457,0.0628,,
PLNGBP=X,PLN/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.1706,0.1668,0.1927,,
ZMK=X,USD/ZMK,CCY,CURRENCY,Foreign Exchange,ZMK,ZMK,5189.5000,5176.2002,5176.2002,,
ARSCLP=X,ARS/CLP FIXING,CCY,CURRENCY,Foreign Exchange,CLP,CLP,70.4812,66.2909,73.7150,,
HF42.EX,STURM FL 40BN 12,EUX,CURRENCY,Foreign Exchange,USD,USD,8.3000,,,,
PLNLVL=X,PLN/LVL FIXING,CCY,CURRENCY,Foreign Exchange,LVL,LVL,0.1689,0.1489,0.1773,,
JPYMOP=X,JPY/MOP,CCY,CURRENCY,Foreign Exchange,MOP,MOP,0.0647,0.0635,0.0790,,
OCEF.EX,EUR/CHF,EUX,CURRENCY,Foreign Exchange,CHF,CHF,1.0714,,,,
JPYGMD=X,JPY/GMD,CCY,CURRENCY,Foreign Exchange,GMD,GMD,0.3179,0.3150,0.4066,,
HUFJPY=X,HUF/JPY,CCY,CURRENCY,Foreign Exchange,JPY,JPY,0.4374,0.4151,0.4897,,
KWDPLN=X,KWD/PLN,CCY,CURRENCY,Foreign Exchange,PLN,PLN,12.3898,10.7558,13.2199,,
AEDKWD=X,AED/KWD,CCY,CURRENCY,Foreign Exchange,KWD,KWD,0.0824,0.0681,0.0826,,
RUBMXN=X,RUB/MXN,CCY,CURRENCY,Foreign Exchange,MXN,MXN,0.2762,0.1884,0.3782,,
GBPBOB=X,GBP/BOB,CCY,CURRENCY,Foreign Exchange,BOB,BOB,10.7848,10.0656,11.8782,,
BMDDKK=X,BMD/DKK,CCY,CURRENCY,Foreign Exchange,DKK,DKK,6.7774,5.4716,7.1335,,
EURCRC=X,EUR/CRC,CCY,CURRENCY,Foreign Exchange,CRC,CRC,586.8992,557.9459,743.3829,,
MADLTL=X,MAD/LTL,CCY,CURRENCY,Foreign Exchange,LTL,LTL,0.3165,0.2887,0.3206,,
JODCAD=X,JOD/CAD,CCY,CURRENCY,Foreign Exchange,CAD,CAD,1.7979,1.5108,1.8117,,
CADAUD=X,CAD/AUD,CCY,CURRENCY,Foreign Exchange,AUD,AUD,1.0515,0.9776,1.0859,,
GHS=X,USD/GHS,CCY,CURRENCY,Foreign Exchange,,,3.4600,3.1525,4.4150,,
GMDEUR=X,GMD/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,0.0232,0.0181,0.0235,,
DKKRON=X,DKK/RON,CCY,CURRENCY,Foreign Exchange,,,0.5928,0.5800,0.6281,,
GBPARS=X,GBP/ARS,CCY,CURRENCY,Foreign Exchange,ARS,ARS,14.2726,12.8509,14.5313,,
JODEUR=X,JOD/EUR,CCY,CURRENCY,Foreign Exchange,EUR,EUR,1.2821,1.0354,1.3504,,
QARKRW=X,QAR/KRW,CCY,CURRENCY,Foreign Exchange,KRW,KRW,313.3571,277.9476,314.5883,,
CHFSVC=X,CHF/SVC,CCY,CURRENCY,Foreign Exchange,SVC,SVC,9.2197,8.5399,12.1930,,
GMDUSD=X,GMD/USD,CCY,CURRENCY,Foreign Exchange,USD,USD,0.0255,0.0226,0.0257,,
SVC=X,USD/SVC,CCY,CURRENCY,Foreign Exchange,SVC,SVC,8.7383,8.7385,8.7660,,
EUR-BHD.F,EUR/BHD,FRA,CURRENCY,Foreign Exchange,BHD,BHD,0.5145,0.5145,0.5227,,
GBPRON=X,GBP/RON,CCY,CURRENCY,Foreign Exchange,,,6.2800,5.4599,6.4160,,
BBD=X,USD/BBD,CCY,CURRENCY,Foreign Exchange,BBD,BBD,2.0000,2.0000,2.0000,,
SGDGBP=X,SGD/GBP,CCY,CURRENCY,Foreign Exchange,GBP,GBP,0.4697,0.4681,0.5023,,
EUR-ILS.F,EUR/ILS,FRA,CURRENCY,Foreign Exchange,ILS,ILS,4.1588,4.1503,4.9281,,
QARNOK=X,QAR/NOK,CCY,CURRENCY,Foreign Exchange,NOK,NOK,2.2310,1.6837,2.3115,,
