Symbol,Name,Exchange,Type,Category,Currency,Unit,LastPrice,YearLow,YearHigh,MarketCapitalisation,AverageDailyVolume
ECOM,ChannelAdvisor Corporation,NYQ,equity,Application Software,USD,Share,11.91,,24.72,296.05M,208651
MRIN,Marin Software Incorporated,NYQ,equity,Application Software,USD,Share,6.63,,10.45,227.93M,191919
KEYW,The KEYW Holding Corporation,NMS,equity,Application Software,USD,Share,9.14,,14.41,357.34M,540271
SMSI,Smith Micro Software Inc.,NMS,equity,Application Software,USD,Share,1.17,,1.85,52.31M,218111
XNET,Xunlei Limited,NMS,equity,Application Software,USD,Share,11.36,,14.34,657.25M,605690
EAHC,Explore Anywhere Holding Corp.,PNK,equity,Application Software,,Share,0,,,,
VCSY,Vertical Computer Systems Inc.,PNK,equity,Application Software,USD,Share,0.0271,,0.0510,29.40M,329668
JNGW,Jingwei International Limited,PNK,equity,Application Software,USD,Share,0.11,,0.40,2.13M,79
EPAZ,Epazz Inc.,PNK,equity,Application Software,USD,Share,0.0001,,2.0000,2393.60,38641700
ARIS,ARI Network Services Inc.,NCM,equity,Application Software,USD,Share,3.14,,4.45,53.43M,19343
INTU,Intuit Inc.,NMS,equity,Application Software,USD,Share,104.22,,109.21,29.17B,1418830
DAEG,Daegis Inc.,NCM,equity,Application Software,USD,Share,0.6697,,1.3800,10.32M,8521
ADBE,Adobe Systems Inc.,NMS,equity,Application Software,USD,Share,80.31,,84.36,40.75B,2582080
PAR,PAR Technology Corporation,NYQ,equity,Application Software,USD,Share,4.49,,6.30,74.23M,26797
XCLL,XcelMobility Inc.,PNK,equity,Application Software,USD,Share,0.0103,,0.0600,2.13M,961733
FIG,Fortress Investment Group LLC,NYQ,equity,Asset Management,USD,Share,7.58,,8.65,1.56B,672143
IHJ.MU,VZ HOLDING N,MUN,equity,Asset Management,EUR,Share,207.55,,220.08,,23
JAN.DU,JAPAN ASIA INVT,DUS,equity,Asset Management,EUR,Share,0.467,,0.653,,
BK,The Bank of New York Mellon Corporation,NYQ,equity,Asset Management,USD,Share,42.85,,44.10,47.70B,5831520
MCGC,MCG Capital Corporation,NMS,equity,Asset Management,USD,Share,4.65,,4.76,166.83M,338787
XYM.TO,Star Portfolio Corp.,TOR,equity,Asset Management,CAD,Share,11.95,,13.45,,1188
WILLAMAGO.NS,Williamson Magor & Co. Limited,NSI,equity,Asset Management,,Share,,,,,
WHG,Westwood Holdings Group Inc.,NYQ,equity,Asset Management,USD,Share,58.60,,68.10,483.86M,15340
XEK.MU,FORTRESS INVEST-A,MUN,equity,Asset Management,EUR,Share,6.77,,7.88,,515
AWN.AX,Arowana International Limited,ASX,equity,Asset Management,AUD,Share,0.71,,1.05,115.96M,23382
VLR-H.V,Valor Ventures Inc.,VAN,equity,Asset Management,CAD,Share,0.00,,0.50,6.27M,
ZOF.MU,SBI HOLDINGS,MUN,equity,Asset Management,EUR,Share,12.83,,13.27,,2
KRD.F,KARDAN NV,FRA,equity,Asset Management,EUR,Share,0.260,,0.356,,44
AHA.AX,AG Financial Ltd,ASX,equity,Asset Management,AUD,Share,0.009,,0.063,3.06M,367767
BRW.L,Brewin Dolphin Holdings plc,LSE,equity,Asset Management,GBp,Share,306.42,,361.00,851.30M,643466
CG,The Carlyle Group LP,NMS,equity,Asset Management,USD,Share,28.82,,35.99,1.96B,799805
WCM-B.TO,Wilmington Capital Management Inc.,TOR,equity,Asset Management,CAD,Share,0.00,,4.99,34.09M,
AQU.AX,Aquaint Capital Holdings Limited,ASX,equity,Asset Management,AUD,Share,0.25,,0.49,19.25M,3614
GAE.V,Greenangel Energy Corp.,VAN,equity,Asset Management,CAD,Share,0.05,,0.08,860650.00,3316
MCX.NS,Multi Commodity Exchange of India Limited,NSI,equity,Asset Management,,Share,,,,,
MC,Moelis & Company,NYQ,equity,Asset Management,USD,Share,29.38,,37.37,441.16M,185822
AB,AllianceBernstein Holding L.P.,NYQ,equity,Asset Management,USD,Share,30.33,,32.74,2.83B,229525
MGP.AX,Managed Accounts Holdings Limited,ASX,equity,Asset Management,AUD,Share,0.189,,0.265,25.01M,20833
WP.V,Western Pacific Trust Co.,VAN,equity,Asset Management,CAD,Share,0.12,,0.50,3.25M,1594
VTLN.F,VONTOBEL HLDG N,FRA,equity,Asset Management,EUR,Share,41.726,,46.708,,147
QVE.AX,QV Equities Limited,ASX,equity,Asset Management,AUD,Share,1.05,,1.14,,79505
CNS,Cohen & Steers Inc.,NYQ,equity,Asset Management,USD,Share,35.58,,47.16,1.55B,118878
PGC.NZ,Pyne Gould Corporation Limited,NZE,equity,Asset Management,NZD,Share,0.32,,0.46,62.24M,7555
GLJ.DU,GRENKELEASING,DUS,equity,Asset Management,EUR,Share,122.629,,131.080,,69
KKR,KKR & Co. L.P.,NYQ,equity,Asset Management,USD,Share,23.04,,25.58,10.53B,2223120
SMCG,Millennium Investment & Acquisition Company Inc,PNK,equity,Asset Management,USD,Share,0.56,,0.95,5.10M,2532
M.V,Mosaic Capital Corporation,VAN,equity,Asset Management,CAD,Share,9.73,,14.95,84.20M,4717
XEK.SG,FORTRESS INVEST-A,STU,equity,Asset Management,EUR,Share,6.818,,8.017,,81
ASA,ASA Gold and Precious Metals Limited,NYQ,equity,Asset Management,USD,Share,10.00,,14.99,175.34M,75043
XEK.F,FORTRESS INVEST-A,FRA,equity,Asset Management,EUR,Share,6.700,,8.100,,48
LAZ,Lazard Ltd.,NYQ,equity,Asset Management,USD,Share,55.99,,58.85,7.04B,738205
TCI.V,Target Capital Inc.,VAN,equity,Asset Management,CAD,Share,0.67,,2.45,3.85M,88
CET,Central Securities Corp.,ASE,equity,Asset Management,USD,Share,21.53,,24.13,530.63M,27692
INVP.L,Investec plc,LSE,equity,Asset Management,GBp,Share,585.09,,649.50,5.28B,1483870
SDR.L,Schroders plc,LSE,equity,Asset Management,GBp,Share,3244.84,,3441.00,8.67B,341441
FSZ.TO,Fiera Capital Corporation,TOR,equity,Asset Management,CAD,Share,12.80,,14.31,887.55M,22561
IFL.AX,IOOF Holdings Limited,ASX,equity,Asset Management,AUD,Share,9.839,,10.980,2.51B,1413150
KADVANI.BO,Atlanta Infrastructure and Finance Limited,BSE,equity,Asset Management,,Share,,,,,
SGE.V,Strategem Capital Corp.,VAN,equity,Asset Management,CAD,Share,1.00,,2.18,5.26M,570
BX,The Blackstone Group L.P.,NYQ,equity,Asset Management,USD,Share,41.79,,44.43,24.95B,4287880
SEIC,SEI Investments Co.,NMS,equity,Asset Management,USD,Share,49.01,,50.75,8.25B,602076
DHIL,Diamond Hill Investment Group Inc.,NMS,equity,Asset Management,USD,Share,197.43,,209.00,613.85M,10692
MBB.DE,MBB Industries AG,GER,equity,Asset Management,EUR,Share,24.91,,26.73,156.28M,1654
GCP.L,GCP Infrastructure Investments Ltd.,LSE,equity,Asset Management,GBp,Share,1.07,,,596.25M,45217
LAQ.V,La Quinta Resources Corp.,VAN,equity,Asset Management,CAD,Share,0.010,,0.015,53535.00,2266
NFX.V,NexGen Financial Corporation,VAN,equity,Asset Management,,Share,,,,,
NOAH,Noah Holdings Limited,NYQ,equity,Asset Management,USD,Share,31.12,,37.96,1.46B,739308
AMG,Affiliated Managers Group Inc.,NYQ,equity,Asset Management,USD,Share,221.63,,230.63,11.86B,355179
STT,State Street Corporation,NYQ,equity,Asset Management,USD,Share,78.25,,81.20,31.92B,2079090
ASX.AX,ASX Limited,ASX,equity,Asset Management,AUD,Share,40.66,,45.37,8.20B,558413
TCN.TO,Tricon Capital Group Inc.,TOR,equity,Asset Management,CAD,Share,10.85,,11.97,1.05B,255994
RCP.L,RIT Capital Partners plc,LSE,equity,Asset Management,GBp,Share,15.78,,1615.00,2.44B,27050
APAM,Artisan Partners Asset Management Inc.,NYQ,equity,Asset Management,USD,Share,45.92,,56.99,1.83B,233690
WCM-A.TO,Wilmington Capital Management Inc.,TOR,equity,Asset Management,CAD,Share,0.00,,4.94,35.79M,
DC-PB.TO,Dundee Corporation,TOR,equity,Asset Management,CAD,Share,20.50,,25.54,1.10B,2727
CSWC,Capital Southwest Corporation,NMS,equity,Asset Management,USD,Share,50.06,,51.95,778.22M,31941
SOHL,Southern Trust Securities Holding Corporation,PNK,equity,Asset Management,USD,Share,0.02,,0.20,,68
OZM,Och-Ziff Capital Management Group LLC,NYQ,equity,Asset Management,USD,Share,12.65,,14.45,2.20B,584611
IHJ.BE,VZ HOLDING N,BER,equity,Asset Management,EUR,Share,203.57,,220.08,,
PJR.SG,PIPER JAFFRAY,STU,equity,Asset Management,EUR,Share,42.017,,52.487,,
NNS.BE,NANOSTART,BER,equity,Asset Management,EUR,Share,1.62,,3.05,,56
HRZN,Horizon Technology Finance Corporation,NMS,equity,Asset Management,USD,Share,13.19,,14.59,,70768
NFD-A.V,Northfield Capital Corp.,VAN,equity,Asset Management,CAD,Share,0.00,,30.00,47.20M,
TSL.BO,TSL Industries Limited,BSE,equity,Asset Management,,Share,,,,,
FRK.F,FRANKLIN RESOURCES,FRA,equity,Asset Management,EUR,Share,44.948,,50.325,,164
BACT.L,BACIT Limited,LSE,equity,Asset Management,GBp,Share,1.25,,131.25,499.11M,55276
JAF.BE,JAFCO,BER,equity,Asset Management,EUR,Share,35.20,,39.37,,1
VTLN.SG,VONTOBEL HLDG N,STU,equity,Asset Management,EUR,Share,41.565,,46.714,,60
CLIG.L,City of London Investment Group PLC,LSE,equity,Asset Management,GBp,Share,348.34,,365.00,84.03M,24396
EV,Eaton Vance Corp.,NYQ,equity,Asset Management,USD,Share,40.01,,46.75,4.45B,777230
SCIN.L,Scottish Investment Trust Ord,LSE,equity,Asset Management,GBp,Share,7.07,,670.00,689.05M,9806
NNS.SG,NANOSTART,STU,equity,Asset Management,EUR,Share,1.568,,3.040,,651
KSP-UN.TO,Kingsway Linked Return of Capital Trust,TOR,equity,Asset Management,CAD,Share,0.00,,25.30,,
SSI.V,Southern Sun Minerals Inc.,VAN,equity,Asset Management,CAD,Share,0.00,,0.15,119700.00,
VRNL.PA,Verneuil Participations,PAR,equity,Asset Management,EUR,Share,0.96,,3.50,967120.00,759
TPOG.L,Third Point Offshore Investors Limited,LSE,equity,Asset Management,GBp,Share,16.95,,1684.99,,243
GLJ.DE,GrenkeLeasing AG,GER,equity,Asset Management,EUR,Share,123.20,,134.50,1.93B,78715
LWDB.L,The Law Debenture Corporation plc,LSE,equity,Asset Management,GBp,Share,4.97,,545.50,619.83M,20759
IFIC.DU,EXOR,DUS,equity,Asset Management,EUR,Share,43.364,,45.715,,
FGF.V,Capital DGMC Inc.,VAN,equity,Asset Management,CAD,Share,0.12,,0.14,2.29M,1755
IUR.DU,KAP-BETEILIGUNGS,DUS,equity,Asset Management,EUR,Share,34.579,,38.190,,38
WSFIN.BO,Wall Street Finance Ltd.,BSE,equity,Asset Management,,Share,,,,,
LSE.L,London Stock Exchange Group plc,LSE,equity,Asset Management,GBp,Share,2429.41,,2623.00,9.01B,847742
ZOF.F,SBI HOLDINGS,FRA,equity,Asset Management,EUR,Share,12.659,,13.262,,42
LM,Legg Mason Inc.,NYQ,equity,Asset Management,USD,Share,52.46,,59.19,5.45B,1072500
DC-A.TO,Dundee Corporation,TOR,equity,Asset Management,CAD,Share,11.84,,19.16,702.12M,52074
IVZ,Invesco Ltd.,NYQ,equity,Asset Management,USD,Share,38.74,,42.05,16.37B,2691250
CVG.TO,Clairvest Group Inc.,TOR,equity,Asset Management,CAD,Share,28.88,,29.99,453.87M,256
YBR.AX,Yellow Brick Road Holdings Limited,ASX,equity,Asset Management,AUD,Share,0.50,,0.72,136.30M,122689
IAM.TO,Integrated Asset Management Corp.,TOR,equity,Asset Management,CAD,Share,1.13,,1.20,30.17M,13061
JAF.DU,JAFCO,DUS,equity,Asset Management,EUR,Share,34.504,,39.010,,113
GIMB.BR,GIMV NV,BRU,equity,Asset Management,EUR,Share,43.623,,44.950,1.11B,18824
CIX.TO,CI Financial Corp,TOR,equity,Asset Management,CAD,Share,34.18,,36.25,9.58B,458533
RELCAPITAL.BO,Reliance Capital Limited,BSE,equity,Asset Management,,Share,,,,,
ZYA.F,STATE STREET,FRA,equity,Asset Management,EUR,Share,70.316,,72.697,,2
EVR,Evercore Partners Inc.,NYQ,equity,Asset Management,USD,Share,53.81,,58.50,2.08B,361857
MLVES.PA,Vestasia Limited,PAR,equity,Asset Management,EUR,Share,0.51,,1.06,1.80M,1
AGF-B.TO,AGF Management Limited,TOR,equity,Asset Management,CAD,Share,6.37,,12.85,492.87M,299731
KBCA.BR,KBC Ancora SCA,BRU,equity,Asset Management,EUR,Share,36.549,,38.795,2.84B,80369
RAND,Rand Capital Corporation,NCM,equity,Asset Management,USD,Share,3.87,,4.25,25.31M,3068
RAF.AX,Raffles Capital Limited,ASX,equity,Asset Management,AUD,Share,0.20,,0.40,,
SIHL.L,Symphony International Holdings Limited,LSE,equity,Asset Management,USD,Share,0.81,,0.88,413.61M,222893
CIFC,CIFC Corp.,NCM,equity,Asset Management,USD,Share,7.85,,10.16,202.15M,6813
ZYA.SG,STATE STREET,STU,equity,Asset Management,EUR,Share,69.945,,72.697,,
CLMS,Calamos Asset Management Inc.,NMS,equity,Asset Management,USD,Share,12.22,,14.44,251.29M,75929
LIO.L,Liontrust Asset Management Plc,LSE,equity,Asset Management,GBp,Share,297.86,,340.20,148.63M,34204
AFI.AX,Australian Foundation Investment Company Limited,ASX,equity,Asset Management,AUD,Share,6.18,,6.35,6.78B,303125
JAN.MU,JAPAN ASIA INVT,MUN,equity,Asset Management,EUR,Share,0.49,,0.67,,
URB-A.TO,Urbana Corp.,TOR,equity,Asset Management,CAD,Share,2.16,,2.32,,40336
BEN,Franklin Resources Inc.,NYQ,equity,Asset Management,USD,Share,50.14,,59.43,30.24B,1834330
VBDESAI.BO,V. B. Desai Financial Services Limited,BSE,equity,Asset Management,,Share,,,,,
JUP.L,Jupiter Fund Management Plc,LSE,equity,Asset Management,GBp,Share,453.32,,472.70,1.97B,1119780
NTRS,Northern Trust Corporation,NMS,equity,Asset Management,USD,Share,76.34,,78.88,18.03B,1174750
HGG.L,Henderson Group plc,LSE,equity,Asset Management,GBp,Share,273.76,,303.30,2.89B,2541920
FBRC,FBR & Co.,NMS,equity,Asset Management,USD,Share,22.61,,30.00,175.43M,66460
KBC.AX,KeyBridge Capital Limited,ASX,equity,Asset Management,AUD,Share,0.19,,0.20,27.02M,77102
AGOU.L,Ashmore Global Opportunities Ltd,LSE,equity,Asset Management,USD,Share,5.02,,5.67,,794
CGF.AX,Challenger Limited,ASX,equity,Asset Management,AUD,Share,6.79,,8.27,3.79B,2164220
KMX,CarMax Inc.,NYQ,equity,Auto Dealerships,USD,Share,69.99,,75.40,14.19B,1465310
SAH,Sonic Automotive Inc.,NYQ,equity,Auto Dealerships,USD,Share,23.97,,27.84,1.23B,293070
IZO.SG,JD GROUP,STU,equity,Auto Dealerships,EUR,Share,2.373,,2.500,,554
PDG.L,Pendragon PLC,LSE,equity,Auto Dealerships,GBp,Share,38.21,,41.50,540.65M,2018390
LAS,Lentuo International Inc.,NYQ,equity,Auto Dealerships,,Share,7,,36,,59776
AN,AutoNation Inc.,NYQ,equity,Auto Dealerships,USD,Share,63.30,,67.50,7.47B,845221
IZO.BE,JD GROUP,BER,equity,Auto Dealerships,EUR,Share,2.42,,2.54,,45
AUTCF,AutoChina International Ltd.,PNK,equity,Auto Dealerships,USD,Share,22.03,,28.00,506.30M,422
ACQ.TO,AutoCanada Inc.,TOR,equity,Auto Dealerships,CAD,Share,40.61,,78.00,985.15M,131079
CALI,China Auto Logistic Inc.,NGM,equity,Auto Dealerships,USD,Share,1.35,,2.74,4.56M,177187
LAD,Lithia Motors Inc.,NYQ,equity,Auto Dealerships,USD,Share,111.62,,117.14,3.02B,293154
AHE.AX,Automotive Holdings Group Limited,ASX,equity,Auto Dealerships,,Share,,,,,
UG.PA,Peugeot S.A.,PAR,equity,Auto Manufacturers - Major,EUR,Share,18.441,,19.705,13.89B,5743945
TOM.SG,TOYOTA MOTOR,STU,equity,Auto Manufacturers - Major,EUR,Share,60.158,,67.664,,415
TTM,Tata Motors Limited,NYQ,equity,Auto Manufacturers - Major,USD,Share,34.94,,51.80,19.79B,1913790
BUS.V,Grande West Transportation Group Inc,VAN,equity,Auto Manufacturers - Major,CAD,Share,0.77,,0.95,26.27M,128764
TOM.MU,TOYOTA MOTOR,MUN,equity,Auto Manufacturers - Major,EUR,Share,60.47,,67.03,,45
SUK.BE,SUZUKI MOTOR,BER,equity,Auto Manufacturers - Major,EUR,Share,30.49,,31.86,,4
HDM.MU,HONDA MOTOR,MUN,equity,Auto Manufacturers - Major,EUR,Share,0.00,,33.44,,14
F,Ford Motor Co.,NYQ,equity,Auto Manufacturers - Major,USD,Share,15.04,,18.12,58.88B,25111000
YMA.MU,YAMAHA MOTOR,MUN,equity,Auto Manufacturers - Major,EUR,Share,21.64,,23.65,,8
PEU.SG,PEUGEOT,STU,equity,Auto Manufacturers - Major,EUR,Share,18.398,,19.535,,2774
HYU.DE,Hyundai Motor Company,GER,equity,Auto Manufacturers - Major,EUR,Share,41.03,,60.40,14.35B,8666
GRV.SG,GREAT WALL MOTOR-H-,STU,equity,Auto Manufacturers - Major,EUR,Share,5.204,,7.210,,714
NISA.F,NISSAN MOTOR CO LTD,FRA,equity,Auto Manufacturers - Major,EUR,Share,9.154,,10.252,,493
HMO.DU,HINO MOTORS,DUS,equity,Auto Manufacturers - Major,EUR,Share,11.576,,14.530,,1
PEU.DE,Peugeot S.A.,GER,equity,Auto Manufacturers - Major,EUR,Share,18.45,,19.71,13.83B,13101
TOM.DU,TOYOTA MOTOR,DUS,equity,Auto Manufacturers - Major,EUR,Share,60.087,,67.010,,133
GRV.MU,GREAT WALL MOTOR-H-,MUN,equity,Auto Manufacturers - Major,EUR,Share,5.31,,7.07,,359
TAH.BE,TOYOTA INDUSTRIES,BER,equity,Auto Manufacturers - Major,EUR,Share,52.25,,58.67,,
RNL.BE,RENAULT,BER,equity,Auto Manufacturers - Major,EUR,Share,94.33,,98.70,,140
MMO.F,MITSUBISHI MOTORS,FRA,equity,Auto Manufacturers - Major,EUR,Share,7.819,,9.674,,199
VOW.DE,Volkswagen AG,GER,equity,Auto Manufacturers - Major,EUR,Share,212.47,,254.50,95.86B,86485
YMA.SG,YAMAHA MOTOR,STU,equity,Auto Manufacturers - Major,EUR,Share,21.141,,23.795,,31
TYT.L,Toyota Motor Corporation,LSE,equity,Auto Manufacturers - Major,JPY,Share,836562.00,,877800.00,24507.38B,41489
GM,General Motors Company,NYQ,equity,Auto Manufacturers - Major,USD,Share,34.69,,38.99,51.06B,14243800
ISU.DU,ISUZU MOTORS,DUS,equity,Auto Manufacturers - Major,EUR,Share,11.587,,13.965,,2
HMO.MU,HINO MOTORS,MUN,equity,Auto Manufacturers - Major,EUR,Share,11.78,,14.61,,3
ISU.SG,Isuzu Motors Ltd.,STU,equity,Auto Manufacturers - Major,EUR,Share,11.657,,14.500,10.00B,62
ZAAP,ZAP,PNK,equity,Auto Manufacturers - Major,USD,Share,0.0674,,0.1600,32.17M,190562
NSU.DU,AUDI,DUS,equity,Auto Manufacturers - Major,EUR,Share,772.076,,845.750,,1
NISA.DU,NISSAN MOTOR CO LTD,DUS,equity,Auto Manufacturers - Major,EUR,Share,9.188,,10.000,,85
NISA.BE,NISSAN MOTOR CO LTD,BER,equity,Auto Manufacturers - Major,EUR,Share,9.30,,10.22,,925
DAI.DE,Daimler AG,GER,equity,Auto Manufacturers - Major,EUR,Share,83.74,,96.07,89.15B,4197700
BMW.F,BMW,FRA,equity,Auto Manufacturers - Major,EUR,Share,99.556,,123.699,,8881
MZA.SG,MAZDA MOTOR CORP,STU,equity,Auto Manufacturers - Major,EUR,Share,18.435,,21.746,,279
BMWA.DE,Bayerische Motoren Werke Aktiengesellschaft,GER,equity,Auto Manufacturers - Major,EUR,Share,34.93,,41.79,61.31B,11
MARUTI.NS,Maruti Suzuki India Limited,NSI,equity,Auto Manufacturers - Major,,Share,,,,,
ZNN.V,ZENN Motor Company Inc.,VAN,equity,Auto Manufacturers - Major,,Share,,,1,,
TAH.F,TOYOTA INDUSTRIES,FRA,equity,Auto Manufacturers - Major,EUR,Share,51.121,,58.559,,20
VOW.BE,VOLKSWAGEN,BER,equity,Auto Manufacturers - Major,EUR,Share,212.65,,251.25,,12
HDM.SG,HONDA MOTOR,STU,equity,Auto Manufacturers - Major,EUR,Share,29.383,,33.436,,38
DMO.MU,DAIHATSU MOTOR,MUN,equity,Auto Manufacturers - Major,EUR,Share,12.89,,14.12,,15
YMA.BE,YAMAHA MOTOR,BER,equity,Auto Manufacturers - Major,EUR,Share,21.42,,23.82,,4
VKW.L,Volkswagen AG,LSE,equity,Auto Manufacturers - Major,,Share,,,,,
TM,Toyota Motor Corporation,NYQ,equity,Auto Manufacturers - Major,USD,Share,134.74,,145.80,209.97B,255562
TOM.F,TOYOTA MOTOR,FRA,equity,Auto Manufacturers - Major,EUR,Share,60.434,,67.600,,2406
BMW.DE,Bayerische Motoren Werke Aktiengesellschaft,GER,equity,Auto Manufacturers - Major,EUR,Share,99.50,,123.75,62.15B,2202580
PIH.TO,Pacific Insight Electronics Corp.,TOR,equity,Auto Parts,CAD,Share,3.64,,4.95,21.14M,1634
LKQ,LKQ Corp.,NMS,equity,Auto Parts,USD,Share,29.66,,31.05,9.41B,1634730
MNRO,Monro Muffler Brake Inc.,NMS,equity,Auto Parts,USD,Share,62.22,,67.93,2.01B,170124
SIX.AX,Sprintex Limited,ASX,equity,Auto Parts,AUD,Share,0.001,,0.006,2.31M,96158
ECAU,Echo Automotive Inc.,PNK,equity,Auto Parts,USD,Share,0.0005,,0.0304,48935.50,866056
XDH.F,XINGDA INTERNATIONA,FRA,equity,Auto Parts,EUR,Share,0.243,,0.327,,770
ACGL.BO,Automobile Corp. of Goa Ltd.,BSE,equity,Auto Parts,,Share,,,,,
QTWW,Quantum Fuel Systems Technologies Worldwide Inc.,NCM,equity,Auto Parts,USD,Share,2.59,,5.73,62.45M,130178
SFQ.DE,Saf-Holland SA,GER,equity,Auto Parts,EUR,Share,13.74,,16.00,644.13M,247151
LDL,Lydall Inc.,NYQ,equity,Auto Parts,USD,Share,28.79,,33.57,518.25M,99460
WHEELS.NS,Wheels India Limited,NSI,equity,Auto Parts,,Share,,,,,
GKN.L,GKN plc,LSE,equity,Auto Parts,GBp,Share,350.17,,389.00,5.23B,4924530
TUBEINVES.NS,Tube Investments of India Limited,NSI,equity,Auto Parts,,Share,,,,,
CAAS,China Automotive Systems Inc.,NCM,equity,Auto Parts,USD,Share,8.19,,10.86,244.12M,53721
XDH.SG,XINGDA INTERNATIONA,STU,equity,Auto Parts,EUR,Share,0.264,,0.318,,200
VOXX,VOXX International Corporation,NMS,equity,Auto Parts,USD,Share,8.48,,11.55,215.93M,120211
SONASTEER.NS,Sona Koyo Steering Systems Limited,NSI,equity,Auto Parts,,Share,,,,,
THRM,Gentherm Incorporated,NMS,equity,Auto Parts,USD,Share,53.81,,57.95,1.85B,333298
COTE,Coates International Ltd.,PNK,equity,Auto Parts,USD,Share,14.3848,,70.5000,3.35M,19370600
MLR.V,Melior Resources Inc.,VAN,equity,Auto Parts,CAD,Share,0.080,,0.135,11.63M,38592
LEO.DE,LEONI AG,GER,equity,Auto Parts,EUR,Share,58.59,,63.57,1.90B,173984
SAMKRG.BO,Samkrg Pistons and Rings Limited,BSE,equity,Auto Parts,,Share,,,,,
UQM,UQM Technologies Inc.,ASE,equity,Auto Parts,USD,Share,0.84,,2.15,35.24M,59548
GMM.DE,Grammer AG,GER,equity,Auto Parts,EUR,Share,31.31,,41.37,335.19M,74233
TRW,TRW Automotive Holdings Corp.,NYQ,equity,Auto Parts,,Share,,,,,
MLSTR.PA,Streit Industries,PAR,equity,Auto Parts,EUR,Share,14.41,,19.75,,4
MOD,Modine Manufacturing Company,NYQ,equity,Auto Parts,USD,Share,10.92,,15.44,489.97M,159048
AXL,American Axle & Manufacturing Holdings Inc.,NYQ,equity,Auto Parts,USD,Share,22.50,,26.21,1.57B,1436340
FARE,World Moto Inc.,OBB,equity,Auto Parts,USD,Share,0.007,,0.065,2.45M,2460300
MGIC.PA,MGI Coutier SA,PAR,equity,Auto Parts,EUR,Share,14.64,,15.89,409.31M,22047
NGK.MU,NGK SPARK PLUG,MUN,equity,Auto Parts,EUR,Share,26.46,,27.73,,
EO.PA,Faurecia S.A.,PAR,equity,Auto Parts,EUR,Share,38.87,,45.92,4.47B,743812
JCI,Johnson Controls Inc.,NYQ,equity,Auto Parts,USD,Share,51.31,,54.52,32.29B,3863860
FDML,Federal-Mogul Holdings Corporation,NMS,equity,Auto Parts,USD,Share,11.82,,20.47,1.81B,197390
UNS.TO,Uni-Select Inc.,TOR,equity,Auto Parts,CAD,Share,45.27,,48.74,1.01B,38725
DLPH,Delphi Automotive PLC,NYQ,equity,Auto Parts,USD,Share,86.25,,90.57,23.16B,2181930
PFTI,Puradyn Filter Technologies Inc.,PNK,equity,Auto Parts,USD,Share,0.176,,0.330,9.59M,11670
SRI,Stoneridge Inc.,NYQ,equity,Auto Parts,USD,Share,12.19,,13.40,327.52M,57222
SYPR,Sypris Solutions Inc.,NGM,equity,Auto Parts,USD,Share,1.47,,5.62,27.51M,29638
LR.MI,Landi Renzo S.p.A.,MIL,equity,Auto Parts,EUR,Share,0.97,,1.36,108.79M,268422
SSWL.NS,Steel Strips Wheels Limited,NSI,equity,Auto Parts,,Share,,,,,
ACW,Accuride Corp.,NYQ,equity,Auto Parts,USD,Share,4.05,,5.75,177.34M,169437
BWA,BorgWarner Inc.,NYQ,equity,Auto Parts,USD,Share,59.06,,66.15,12.34B,1456930
TUBEINVEST.BO,Tube Investments of India Limited,BSE,equity,Auto Parts,,Share,,,,,
CON.DE,Continental AG,GER,equity,Auto Parts,EUR,Share,212.13,,234.25,42.57B,505391
DAN,Dana Holding Corporation,NYQ,equity,Auto Parts,USD,Share,21.25,,24.82,3.30B,1606380
KEWIND.BO,Kew Industries Ltd.,BSE,equity,Auto Parts,,Share,,,,,
GNTX,Gentex Corp.,NMS,equity,Auto Parts,USD,Share,16.93,,19.06,4.87B,1397330
JAYBARMAR.NS,Jay Bharat Maruti Limited,NSI,equity,Auto Parts,,Share,,,,,
MIRG.BA,Mirgor S.A.C.I.F.I.A.,BUE,equity,Auto Parts,ARS,Share,215.36,,255.00,14.82B,2749
FR.PA,Valeo SA,PAR,equity,Auto Parts,EUR,Share,249.80,,156.70,10.14B,502260
ZX,China Zenix Auto International Limited,NYQ,equity,Auto Parts,USD,Share,1.184,,2.670,45.84M,18511
BUR.PA,Burelle SA,PAR,equity,Auto Parts,EUR,Share,657.53,,739.00,1.14B,159
RANEHOLDI.NS,Rane Holdings Limited,NSI,equity,Auto Parts,,Share,,,,,
QGH.F,MULTISTRADA ARAH SA,FRA,equity,Auto Parts,EUR,Share,0.011,,0.022,,
XTC.TO,Exco Technologies Limited,TOR,equity,Auto Parts,CAD,Share,14.94,,17.16,726.08M,83441
PGN.SG,PARAGON,STU,equity,Auto Parts,EUR,Share,16.457,,19.185,,303
SMP,Standard Motor Products Inc.,NYQ,equity,Auto Parts,USD,Share,36.05,,43.87,813.01M,102265
CPS,Cooper-Standard Holdings Inc.,NYQ,equity,Auto Parts,USD,Share,62.22,,66.08,1.08B,43898
RANEENGIN.NS,Rane Engine Valve Limited,NSI,equity,Auto Parts,,Share,,,,,
SWARAJENG.NS,Swaraj Engines Ltd.,NSI,equity,Auto Parts,,Share,,,,,
MLR,Miller Industries Inc.,NYQ,equity,Auto Parts,USD,Share,19.97,,25.48,213.42M,40867
MON.PA,Montupet SA,PAR,equity,Auto Parts,EUR,Share,68.26,,77.76,722.72M,21765
